i,real,imag
5,-0.5000,0.0000
5,-0.3747,0.0000
5,-0.5000,-0.1200
5,-0.5000,0.1200
5,-0.5000,0.0000
5,-0.5000,-0.1632
5,-0.5000,-0.06422
5,-0.5000,0.06422
5,-0.5000,0.1632
5,-0.5000,0.0000
5,-0.5945,-0.1430
5,-0.5945,0.1430
5,-0.4055,-0.1430
5,-0.4055,0.1430
5,-0.5000,0.0000
5,-0.6159,-0.1297
5,-0.6159,0.1297
5,-0.3841,-0.1297
5,-0.3841,0.1297
5,-0.5000,0.0000
5,-0.6378,-0.1047
5,-0.6378,0.1047
5,-0.3622,-0.1047
5,-0.3622,0.1047
5,-0.5000,0.0000
5,-0.6655,-0.1717
5,-0.6655,0.1717
5,-0.3345,-0.1717
5,-0.3345,0.1717
5,-0.5000,0.0000
5,-0.6510,-0.2092
5,-0.6510,0.2092
5,-0.3490,-0.2092
5,-0.3490,0.2092
5,-0.7167,0.0000
5,-0.5811,0.0000
5,-0.5000,0.0000
5,-0.4189,0.0000
5,-0.2833,0.0000
5,-0.5000,0.0000
5,-0.6538,-0.04349
5,-0.6538,0.04349
5,-0.3462,-0.04349
5,-0.3462,0.04349
5,-0.7440,0.0000
5,-0.6000,0.0000
5,-0.5000,0.0000
5,-0.4000,0.0000
5,-0.2560,0.0000
5,-0.7987,0.0000
5,-0.5627,0.0000
5,-0.5000,0.0000
5,-0.4373,0.0000
5,-0.2013,0.0000
5,-0.7751,0.0000
5,-0.6167,0.0000
5,-0.5000,0.0000
5,-0.3833,0.0000
5,-0.2249,0.0000
5,-0.6387,0.0000
5,-0.5000,0.0000
5,-0.3613,0.0000
5,-0.5000,-0.000008658
5,-0.5000,0.000008658
5,-0.5000,0.0000
5,-0.5000,-0.000008148
5,-0.5000,0.000008148
5,-0.5000,-0.1508
5,-0.5000,0.1508
5,-0.7500,0.0000
5,-0.6321,0.0000
5,-0.5000,0.0000
5,-0.3679,0.0000
5,-0.2500,0.0000
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.7534,0.0000
5,-0.6134,0.0000
5,-0.5000,0.0000
5,-0.3866,0.0000
5,-0.2466,0.0000
5,-0.6667,0.0000
5,-0.6387,0.0000
5,-0.5000,0.0000
5,-0.3613,0.0000
5,-0.3333,0.0000
5,-0.5000,0.0000
5,-0.6182,-0.1801
5,-0.6182,0.1801
5,-0.3818,-0.1801
5,-0.3818,0.1801
5,-0.5000,0.0000
5,-0.6608,-0.07620
5,-0.6608,0.07620
5,-0.3392,-0.07620
5,-0.3392,0.07620
5,-0.5000,0.0000
5,-0.6489,-0.1305
5,-0.6489,0.1305
5,-0.3511,-0.1305
5,-0.3511,0.1305
5,-0.5000,0.0000
5,-0.6875,-0.1032
5,-0.6875,0.1032
5,-0.3125,-0.1032
5,-0.3125,0.1032
5,-0.5000,0.0000
5,-0.6806,-0.1229
5,-0.6806,0.1229
5,-0.3194,-0.1229
5,-0.3194,0.1229
5,-0.7500,0.0000
5,-0.6806,0.0000
5,-0.5000,0.0000
5,-0.3194,0.0000
5,-0.2500,0.0000
5,-0.5000,0.0000
5,-0.6273,-0.1622
5,-0.6273,0.1622
5,-0.3727,-0.1622
5,-0.3727,0.1622
5,-0.7143,0.0000
5,-0.5714,0.0000
5,-0.5000,0.0000
5,-0.4286,0.0000
5,-0.2857,0.0000
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.5000,-0.2500
5,-0.5000,0.2500
5,-0.6000,0.0000
5,-0.5000,0.0000
5,-0.4000,0.0000
5,-0.5000,-0.1890
5,-0.5000,0.1890
5,-0.5000,0.0000
5,-0.5000,-0.2236
5,-0.5000,-0.1890
5,-0.5000,0.1890
5,-0.5000,0.2236
5,-0.5000,0.0000
5,-0.5000,-0.2887
5,-0.5000,-0.2236
5,-0.5000,0.2236
5,-0.5000,0.2887
5,-0.6000,0.0000
5,-0.5000,0.0000
5,-0.4000,0.0000
5,-0.5000,-0.2887
5,-0.5000,0.2887
5,-0.5000,0.0000
5,-0.5818,-0.2047
5,-0.5818,0.2047
5,-0.4182,-0.2047
5,-0.4182,0.2047
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.5000,-0.1996
5,-0.5000,0.1996
5,-0.5000,0.0000
5,-0.5000,-0.2236
5,-0.5000,0.2236
5,-0.5000,-0.000006467
5,-0.5000,0.000006467
5,-0.5000,0.0000
5,-0.5000,-0.2522
5,-0.5000,-0.06764
5,-0.5000,0.06764
5,-0.5000,0.2522
5,-0.6000,0.0000
5,-0.5000,0.0000
5,-0.4000,0.0000
5,-0.5000,-0.00001091
5,-0.5000,0.00001091
5,-0.6073,0.0000
5,-0.5000,0.0000
5,-0.3927,0.0000
5,-0.5000,-0.05221
5,-0.5000,0.05221
5,-0.5000,0.0000
5,-0.5688,-0.1333
5,-0.5688,0.1333
5,-0.4312,-0.1333
5,-0.4312,0.1333
5,-0.6780,0.0000
5,-0.5000,0.0000
5,-0.3220,0.0000
5,-0.5000,-0.1956
5,-0.5000,0.1956
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.5000,-0.1705
5,-0.5000,0.1705
5,-0.5000,0.0000
5,-0.5000,-0.1682
5,-0.5000,-0.09645
5,-0.5000,0.09645
5,-0.5000,0.1682
5,-0.6358,0.0000
5,-0.5000,0.0000
5,-0.3642,0.0000
5,-0.5000,-0.1709
5,-0.5000,0.1709
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.5000,-0.09869
5,-0.5000,0.09869
5,-0.5000,0.0000
5,-0.5000,-0.1890
5,-0.5000,0.1890
5,-0.5000,0.0000
5,-0.5000,-0.2887
5,-0.5000,-0.1890
5,-0.5000,0.1890
5,-0.5000,0.2887
5,-0.5000,0.0000
5,-0.5000,-0.2887
5,-0.5000,0.2887
5,-0.5000,0.0000
5,-0.5000,-0.2887
5,-0.5000,-0.1043
5,-0.5000,0.1043
5,-0.5000,0.2887
5,-0.5000,0.0000
5,-0.5000,-0.1890
5,-0.5000,-0.1043
5,-0.5000,0.1043
5,-0.5000,0.1890
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.5000,-0.2236
5,-0.5000,0.2236
5,-0.7283,0.0000
5,-0.5000,0.0000
5,-0.2717,0.0000
5,-0.5000,-0.1300
5,-0.5000,0.1300
5,-0.5000,0.0000
5,-0.5000,-0.2887
5,-0.5000,0.2887
5,-0.5000,0.0000
5,-0.5000,-0.1890
5,-0.5000,0.1890
5,-0.6000,0.0000
5,-0.5000,0.0000
5,-0.4000,0.0000
5,-0.5000,-0.2402
5,-0.5000,0.2402
5,-0.7530,0.0000
5,-0.5000,0.0000
5,-0.2470,0.0000
5,-0.5000,-0.1319
5,-0.5000,0.1319
5,-0.7162,0.0000
5,-0.5000,0.0000
5,-0.2838,0.0000
5,-0.5000,-0.3054
5,-0.5000,0.3054
5,-0.5000,0.0000
5,-0.5000,-0.2887
5,-0.5000,-0.1508
5,-0.5000,0.1508
5,-0.5000,0.2887
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.5000,-0.2887
5,-0.5000,0.2887
5,-0.5000,0.0000
5,-0.5000,-0.1890
5,-0.5000,-0.1508
5,-0.5000,0.1508
5,-0.5000,0.1890
5,-0.7277,0.0000
5,-0.5000,0.0000
5,-0.2723,0.0000
5,-0.5000,-0.1698
5,-0.5000,0.1698
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.5000,-0.1890
5,-0.5000,0.1890
5,-0.7008,0.0000
5,-0.5000,0.0000
5,-0.2992,0.0000
5,-0.5000,-0.2375
5,-0.5000,0.2375
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.5000,-0.08666
5,-0.5000,0.08666
5,-0.5000,0.0000
5,-0.5834,-0.1329
5,-0.5834,0.1329
5,-0.4166,-0.1329
5,-0.4166,0.1329
5,-0.6213,0.0000
5,-0.5000,0.0000
5,-0.3787,0.0000
5,-0.5000,-0.1890
5,-0.5000,0.1890
5,-0.5000,0.0000
5,-0.5000,-0.1043
5,-0.5000,0.1043
5,-0.5000,-0.00001026
5,-0.5000,0.00001026
5,-0.7293,0.0000
5,-0.5000,0.0000
5,-0.2707,0.0000
5,-0.5000,-0.1958
5,-0.5000,0.1958
5,-0.5000,0.0000
5,-0.6478,-0.1222
5,-0.6478,0.1222
5,-0.3522,-0.1222
5,-0.3522,0.1222
5,-0.5683,0.0000
5,-0.5000,0.0000
5,-0.4317,0.0000
5,-0.5000,-0.2648
5,-0.5000,0.2648
5,-0.6930,0.0000
5,-0.5000,0.0000
5,-0.3070,0.0000
5,-0.5000,-0.1508
5,-0.5000,0.1508
5,-0.5000,0.0000
5,-0.5910,-0.1434
5,-0.5910,0.1434
5,-0.4090,-0.1434
5,-0.4090,0.1434
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.5000,-0.03234
5,-0.5000,0.03234
5,-0.5000,0.0000
5,-0.6477,-0.1815
5,-0.6477,0.1815
5,-0.3523,-0.1815
5,-0.3523,0.1815
5,-0.5000,0.0000
5,-0.6425,-0.1840
5,-0.6425,0.1840
5,-0.3575,-0.1840
5,-0.3575,0.1840
5,-0.6910,0.0000
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.3090,0.0000
5,-0.6194,0.0000
5,-0.5000,0.0000
5,-0.3806,0.0000
5,-0.5000,-0.2484
5,-0.5000,0.2484
5,-0.7865,0.0000
5,-0.5000,0.0000
5,-0.2135,0.0000
5,-0.5000,-0.1831
5,-0.5000,0.1831
5,-0.7500,0.0000
5,-0.5781,0.0000
5,-0.5000,0.0000
5,-0.4219,0.0000
5,-0.2500,0.0000
5,-0.5000,0.0000
5,-0.5000,0.0000
5,-0.5000,-0.2402
5,-0.5000,-0.1043
5,-0.5000,0.1043
5,-0.5000,0.2402
5,-0.5000,0.0000
5,-0.5000,-0.000008148
5,-0.5000,0.000008148
5,-0.5000,-0.1508
5,-0.5000,0.1508
5,-0.7127,0.0000
5,-0.5000,0.0000
5,-0.2873,0.0000
5,-0.5000,-0.09897
5,-0.5000,0.09897
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.5000,-0.1291
5,-0.5000,0.1291
5,-0.5000,0.0000
5,-0.5000,-0.000008148
5,-0.5000,0.000008148
5,-0.5000,-0.1508
5,-0.5000,0.1508
5,-0.7445,0.0000
5,-0.5606,0.0000
5,-0.5000,0.0000
5,-0.4394,0.0000
5,-0.2555,0.0000
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.5000,-0.1336
5,-0.5000,0.1336
5,-0.5000,0.0000
5,-0.6375,-0.1252
5,-0.6375,0.1252
5,-0.3625,-0.1252
5,-0.3625,0.1252
5,-0.5000,0.0000
5,-0.6247,-0.1377
5,-0.6247,0.1377
5,-0.3753,-0.1377
5,-0.3753,0.1377
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.5000,-0.2202
5,-0.5000,0.2202
5,-0.7500,0.0000
5,-0.5000,0.0000
5,-0.2500,0.0000
5,-0.5000,-0.1147
5,-0.5000,0.1147
5,-0.5000,0.0000
5,-0.6460,-0.1551
5,-0.6460,0.1551
5,-0.3540,-0.1551
5,-0.3540,0.1551
5,-0.5000,0.0000
5,-0.6557,-0.1005
5,-0.6557,0.1005
5,-0.3443,-0.1005
5,-0.3443,0.1005
5,-0.7423,0.0000
5,-0.5969,0.0000
5,-0.5000,0.0000
5,-0.4031,0.0000
5,-0.2577,0.0000
5,-0.8064,0.0000
5,-0.5000,0.0000
5,-0.1936,0.0000
5,-0.5000,-0.1392
5,-0.5000,0.1392
5,-0.7800,0.0000
5,-0.5864,0.0000
5,-0.5000,0.0000
5,-0.4136,0.0000
5,-0.2200,0.0000
5,-0.7336,0.0000
5,-0.5000,0.0000
5,-0.2664,0.0000
5,-0.5000,-0.2598
5,-0.5000,0.2598
5,-0.7564,0.0000
5,-0.5920,0.0000
5,-0.5000,0.0000
5,-0.4080,0.0000
5,-0.2436,0.0000
5,-0.7245,0.0000
5,-0.5000,0.0000
5,-0.2755,0.0000
5,-0.5000,-0.2189
5,-0.5000,0.2189
5,-0.6504,0.0000
5,-0.5000,0.0000
5,-0.3496,0.0000
5,-0.5000,-0.1460
5,-0.5000,0.1460
5,-0.5000,0.0000
5,-0.5483,-0.1334
5,-0.5483,0.1334
5,-0.4517,-0.1334
5,-0.4517,0.1334
5,-0.5000,0.0000
5,-0.6885,-0.08527
5,-0.6885,0.08527
5,-0.3115,-0.08527
5,-0.3115,0.08527
5,-0.5000,0.0000
5,-0.6717,-0.1124
5,-0.6717,0.1124
5,-0.3283,-0.1124
5,-0.3283,0.1124
5,-0.6000,0.0000
5,-0.5000,0.0000
5,-0.4000,0.0000
5,-0.5000,-0.00001091
5,-0.5000,0.00001091
5,-0.5000,0.0000
5,-0.5000,-0.2236
5,-0.5000,0.2236
5,-0.5000,-0.000006467
5,-0.5000,0.000006467
5,-0.5000,0.0000
5,-0.5000,0.0000
5,-0.5909,-0.1203
5,-0.5909,0.1203
5,-0.4091,-0.1203
5,-0.4091,0.1203
5,-0.5000,0.0000
5,-0.5000,0.0000
5,-0.5742,-0.1332
5,-0.5742,0.1332
5,-0.4258,-0.1332
5,-0.4258,0.1332
5,-0.7272,0.0000
5,-0.6070,0.0000
5,-0.5000,0.0000
5,-0.3930,0.0000
5,-0.2728,0.0000
5,-0.6667,0.0000
5,-0.6213,0.0000
5,-0.5000,0.0000
5,-0.3787,0.0000
5,-0.3333,0.0000
5,-0.5000,0.0000
5,-0.5000,-0.1971
5,-0.5000,-0.06271
5,-0.5000,0.06271
5,-0.5000,0.1971
5,-0.6667,0.0000
5,-0.6047,0.0000
5,-0.5000,0.0000
5,-0.3953,0.0000
5,-0.3333,0.0000
5,-0.7202,0.0000
5,-0.5000,0.0000
5,-0.2798,0.0000
5,-0.5000,-0.2426
5,-0.5000,0.2426
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.5000,-0.2236
5,-0.5000,0.2236
5,-0.6449,0.0000
5,-0.5000,0.0000
5,-0.3551,0.0000
5,-0.5000,-0.2402
5,-0.5000,0.2402
5,-0.7524,0.0000
5,-0.5839,0.0000
5,-0.5000,0.0000
5,-0.4161,0.0000
5,-0.2476,0.0000
5,-0.6667,0.0000
5,-0.6000,0.0000
5,-0.5000,0.0000
5,-0.4000,0.0000
5,-0.3333,0.0000
5,-0.6667,0.0000
5,-0.5951,0.0000
5,-0.5000,0.0000
5,-0.4049,0.0000
5,-0.3333,0.0000
5,-0.5000,0.0000
5,-0.6277,-0.1060
5,-0.6277,0.1060
5,-0.3723,-0.1060
5,-0.3723,0.1060
5,-0.5000,0.0000
5,-0.6256,-0.1176
5,-0.6256,0.1176
5,-0.3744,-0.1176
5,-0.3744,0.1176
5,-0.7964,0.0000
5,-0.5000,0.0000
5,-0.2036,0.0000
5,-0.5000,-0.1424
5,-0.5000,0.1424
5,-0.8233,0.0000
5,-0.5000,0.0000
5,-0.1767,0.0000
5,-0.5000,-0.1352
5,-0.5000,0.1352
5,-0.7447,0.0000
5,-0.5000,0.0000
5,-0.2553,0.0000
5,-0.5000,-0.1613
5,-0.5000,0.1613
5,-0.7459,0.0000
5,-0.5000,0.0000
5,-0.2541,0.0000
5,-0.5000,-0.1571
5,-0.5000,0.1571
5,-0.6912,0.0000
5,-0.5000,0.0000
5,-0.3088,0.0000
5,-0.5000,-0.1670
5,-0.5000,0.1670
5,-0.5000,0.0000
5,-0.6817,-0.1361
5,-0.6817,0.1361
5,-0.3183,-0.1361
5,-0.3183,0.1361
5,-0.5000,0.0000
5,-0.6493,-0.1537
5,-0.6493,0.1537
5,-0.3507,-0.1537
5,-0.3507,0.1537
5,-0.7500,0.0000
5,-0.6321,0.0000
5,-0.5000,0.0000
5,-0.3679,0.0000
5,-0.2500,0.0000
5,-0.5000,0.0000
5,-0.6070,-0.1070
5,-0.6070,0.1070
5,-0.3930,-0.1070
5,-0.3930,0.1070
5,-0.5000,0.0000
5,-0.7068,-0.1345
5,-0.7068,0.1345
5,-0.2932,-0.1345
5,-0.2932,0.1345
5,-0.6976,0.0000
5,-0.5000,0.0000
5,-0.3024,0.0000
5,-0.5000,-0.1976
5,-0.5000,0.1976
5,-0.6410,0.0000
5,-0.5000,0.0000
5,-0.3590,0.0000
5,-0.5000,-0.2057
5,-0.5000,0.2057
5,-0.7203,0.0000
5,-0.5000,0.0000
5,-0.2797,0.0000
5,-0.5000,-0.2059
5,-0.5000,0.2059
5,-0.5000,0.0000
5,-0.6449,-0.1402
5,-0.6449,0.1402
5,-0.3551,-0.1402
5,-0.3551,0.1402
5,-0.6667,0.0000
5,-0.5898,0.0000
5,-0.5000,0.0000
5,-0.4102,0.0000
5,-0.3333,0.0000
5,-0.8584,0.0000
5,-0.5000,0.0000
5,-0.1416,0.0000
5,-0.5000,-0.09025
5,-0.5000,0.09025
5,-0.8222,0.0000
5,-0.5000,0.0000
5,-0.1778,0.0000
5,-0.5000,-0.3222
5,-0.5000,0.3222
5,-0.7316,0.0000
5,-0.5000,0.0000
5,-0.2684,0.0000
5,-0.5000,-0.1531
5,-0.5000,0.1531
5,-0.6947,0.0000
5,-0.5000,0.0000
5,-0.3053,0.0000
5,-0.5000,-0.2980
5,-0.5000,0.2980
5,-0.6890,0.0000
5,-0.5000,0.0000
5,-0.3110,0.0000
5,-0.5000,-0.1890
5,-0.5000,0.1890
5,-0.6890,0.0000
5,-0.5000,0.0000
5,-0.3110,0.0000
5,-0.5000,-0.2887
5,-0.5000,0.2887
5,-0.5000,0.0000
5,-0.5000,-0.1890
5,-0.5000,0.1890
5,-0.5000,0.0000
5,-0.5000,-0.2887
5,-0.5000,0.2887
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.5000,-0.2887
5,-0.5000,0.2887
5,-0.7098,0.0000
5,-0.5000,0.0000
5,-0.2902,0.0000
5,-0.5000,-0.1754
5,-0.5000,0.1754
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.5000,-0.1890
5,-0.5000,0.1890
5,-0.6769,0.0000
5,-0.5000,0.0000
5,-0.3231,0.0000
5,-0.5000,-0.2213
5,-0.5000,0.2213
5,-0.8092,0.0000
5,-0.5000,0.0000
5,-0.1908,0.0000
5,-0.5000,-0.3164
5,-0.5000,0.3164
5,-0.7746,0.0000
5,-0.5000,0.0000
5,-0.2254,0.0000
5,-0.5000,-0.3004
5,-0.5000,0.3004
5,-0.7500,0.0000
5,-0.5000,0.0000
5,-0.2500,0.0000
5,-0.5000,-0.2887
5,-0.5000,0.2887
5,-0.8361,0.0000
5,-0.5000,0.0000
5,-0.1639,0.0000
5,-0.5000,-0.1191
5,-0.5000,0.1191
5,-0.8304,0.0000
5,-0.5000,0.0000
5,-0.1696,0.0000
5,-0.5000,-0.1586
5,-0.5000,0.1586
5,-0.7989,0.0000
5,-0.5000,0.0000
5,-0.2011,0.0000
5,-0.5000,-0.1355
5,-0.5000,0.1355
5,-0.7825,0.0000
5,-0.5000,0.0000
5,-0.2175,0.0000
5,-0.5000,-0.1687
5,-0.5000,0.1687
5,-0.8015,0.0000
5,-0.5000,0.0000
5,-0.1985,0.0000
5,-0.5000,-0.2141
5,-0.5000,0.2141
5,-0.7500,0.0000
5,-0.5000,0.0000
5,-0.2500,0.0000
5,-0.5000,-0.1890
5,-0.5000,0.1890
5,-0.7644,0.0000
5,-0.5000,0.0000
5,-0.2356,0.0000
5,-0.5000,-0.2276
5,-0.5000,0.2276
5,-0.7625,0.0000
5,-0.5000,0.0000
5,-0.2375,0.0000
5,-0.5000,-0.2510
5,-0.5000,0.2510
5,-0.7429,0.0000
5,-0.5540,0.0000
5,-0.5000,0.0000
5,-0.4460,0.0000
5,-0.2571,0.0000
5,-0.6667,0.0000
5,-0.6418,0.0000
5,-0.5000,0.0000
5,-0.3582,0.0000
5,-0.3333,0.0000
5,-0.7108,0.0000
5,-0.5000,0.0000
5,-0.2892,0.0000
5,-0.5000,-0.1700
5,-0.5000,0.1700
5,-0.5000,0.0000
5,-0.5000,-0.1043
5,-0.5000,0.1043
5,-0.5000,-0.00001026
5,-0.5000,0.00001026
5,-0.7459,0.0000
5,-0.5000,0.0000
5,-0.2541,0.0000
5,-0.5000,-0.1571
5,-0.5000,0.1571
5,-0.7209,0.0000
5,-0.5000,0.0000
5,-0.2791,0.0000
5,-0.5000,-0.1636
5,-0.5000,0.1636
5,-0.5000,0.0000
5,-0.5981,-0.07225
5,-0.5981,0.07225
5,-0.4019,-0.07225
5,-0.4019,0.07225
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.5000,-0.1043
5,-0.5000,0.1043
5,-0.7871,0.0000
5,-0.5000,0.0000
5,-0.2129,0.0000
5,-0.5000,-0.1552
5,-0.5000,0.1552
5,-0.7692,0.0000
5,-0.5000,0.0000
5,-0.2308,0.0000
5,-0.5000,-0.1627
5,-0.5000,0.1627
5,-0.8095,0.0000
5,-0.5000,0.0000
5,-0.1905,0.0000
5,-0.5000,-0.2666
5,-0.5000,0.2666
5,-0.7358,0.0000
5,-0.5000,0.0000
5,-0.2642,0.0000
5,-0.5000,-0.1364
5,-0.5000,0.1364
5,-0.8652,0.0000
5,-0.5000,0.0000
5,-0.1348,0.0000
5,-0.5000,-0.1069
5,-0.5000,0.1069
5,-0.8233,0.0000
5,-0.5000,0.0000
5,-0.1767,0.0000
5,-0.5000,-0.1443
5,-0.5000,0.1443
5,-0.8414,0.0000
5,-0.6331,0.0000
5,-0.5000,0.0000
5,-0.3669,0.0000
5,-0.1586,0.0000
5,-0.7376,0.0000
5,-0.5000,0.0000
5,-0.2624,0.0000
5,-0.5000,-0.000005702
5,-0.5000,0.000005702
5,-0.7085,0.0000
5,-0.5000,0.0000
5,-0.2915,0.0000
5,-0.5000,-0.1836
5,-0.5000,0.1836
5,-0.7642,0.0000
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.2358,0.0000
5,-0.6890,0.0000
5,-0.5000,0.0000
5,-0.3110,0.0000
5,-0.5000,-0.000006872
5,-0.5000,0.000006872
5,-0.7023,0.0000
5,-0.5000,0.0000
5,-0.2977,0.0000
5,-0.5000,-0.1627
5,-0.5000,0.1627
5,-0.6667,0.0000
5,-0.6418,0.0000
5,-0.5000,0.0000
5,-0.3582,0.0000
5,-0.3333,0.0000
5,-0.8291,0.0000
5,-0.6022,0.0000
5,-0.5000,0.0000
5,-0.3978,0.0000
5,-0.1709,0.0000
5,-0.5000,0.0000
5,-0.5000,0.0000
5,-0.5000,-0.000008148
5,-0.5000,0.000008148
5,-0.5000,-0.1508
5,-0.5000,0.1508
5,-0.7076,0.0000
5,-0.5000,0.0000
5,-0.2924,0.0000
5,-0.5000,-0.000006379
5,-0.5000,0.000006379
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.7236,0.0000
5,-0.5000,0.0000
5,-0.2764,0.0000
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.6000,0.0000
5,-0.5000,0.0000
5,-0.4000,0.0000
5,-0.5000,-0.00001091
5,-0.5000,0.00001091
5,-0.5000,0.0000
5,-0.6509,-0.1211
5,-0.6509,0.1211
5,-0.3491,-0.1211
5,-0.3491,0.1211
5,-0.7772,0.0000
5,-0.5511,0.0000
5,-0.5000,0.0000
5,-0.4489,0.0000
5,-0.2228,0.0000
5,-0.7500,0.0000
5,-0.5000,0.0000
5,-0.2500,0.0000
5,-0.5000,-0.000005454
5,-0.5000,0.000005454
5,-0.7251,0.0000
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.2749,0.0000
5,-0.8332,0.0000
5,-0.6146,0.0000
5,-0.5000,0.0000
5,-0.3854,0.0000
5,-0.1668,0.0000
5,-0.8508,0.0000
5,-0.5965,0.0000
5,-0.5000,0.0000
5,-0.4035,0.0000
5,-0.1492,0.0000
5,-0.7945,0.0000
5,-0.5923,0.0000
5,-0.5000,0.0000
5,-0.4077,0.0000
5,-0.2055,0.0000
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.5000,-0.1508
5,-0.5000,0.1508
5,-0.7922,0.0000
5,-0.5684,0.0000
5,-0.5000,0.0000
5,-0.4316,0.0000
5,-0.2078,0.0000
5,-0.7500,0.0000
5,-0.5000,0.0000
5,-0.2500,0.0000
5,-0.5000,-0.000005454
5,-0.5000,0.000005454
5,-0.7681,0.0000
5,-0.5000,0.0000
5,-0.2319,0.0000
5,-0.5000,-0.07926
5,-0.5000,0.07926
5,-0.7475,0.0000
5,-0.5000,0.0000
5,-0.2525,0.0000
5,-0.5000,-0.1238
5,-0.5000,0.1238
5,-0.7389,0.0000
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.2611,0.0000
5,-0.6827,0.0000
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.3173,0.0000
5,-0.5000,0.0000
5,-0.6739,-0.07188
5,-0.6739,0.07188
5,-0.3261,-0.07188
5,-0.3261,0.07188
5,-0.6995,0.0000
5,-0.6027,0.0000
5,-0.5000,0.0000
5,-0.3973,0.0000
5,-0.3005,0.0000
5,-0.7236,0.0000
5,-0.6890,0.0000
5,-0.5000,0.0000
5,-0.3110,0.0000
5,-0.2764,0.0000
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.8000,0.0000
5,-0.6000,0.0000
5,-0.5000,0.0000
5,-0.4000,0.0000
5,-0.2000,0.0000
5,-0.8878,0.0000
5,-0.6710,0.0000
5,-0.5000,0.0000
5,-0.3290,0.0000
5,-0.1122,0.0000
5,-0.8162,0.0000
5,-0.5000,0.0000
5,-0.1838,0.0000
5,-0.5000,-0.000003002
5,-0.5000,0.000003002
5,-0.7912,0.0000
5,-0.5000,0.0000
5,-0.2088,0.0000
5,-0.5000,-0.1932
5,-0.5000,0.1932
5,-0.8407,0.0000
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.1593,0.0000
5,-0.7887,0.0000
5,-0.5000,0.0000
5,-0.2113,0.0000
5,-0.7794,0.0000
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.2206,0.0000
5,-0.7766,0.0000
5,-0.6325,0.0000
5,-0.5000,0.0000
5,-0.3675,0.0000
5,-0.2234,0.0000
5,-0.6890,0.0000
5,-0.5000,0.0000
5,-0.3110,0.0000
5,-0.5000,-0.000006872
5,-0.5000,0.000006872
5,-0.7500,0.0000
5,-0.6508,0.0000
5,-0.5000,0.0000
5,-0.3492,0.0000
5,-0.2500,0.0000
5,-0.6987,0.0000
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.3013,0.0000
5,-0.6890,0.0000
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.3110,0.0000
5,-0.5000,0.0000
5,-0.6793,-0.09986
5,-0.6793,0.09986
5,-0.3207,-0.09986
5,-0.3207,0.09986
5,-0.7500,0.0000
5,-0.7041,0.0000
5,-0.5000,0.0000
5,-0.2959,0.0000
5,-0.2500,0.0000
5,-0.5000,0.0000
